omim_id,accessions,chebi_id
608611,HMDB0000211;HMDB0000283;HMDB0000508;HMDB0000568;HMDB0000646;HMDB0000751;HMDB0000765;HMDB0001644;HMDB0001851;HMDB0002917;HMDB0002994;HMDB0004136,17268;47013;15963;18333;40886;17399;16899;17140;18403;17151;17113;48300
608643,HMDB0000073;HMDB0000118;HMDB0000181;HMDB0000259;HMDB0000291;HMDB0000472;HMDB0000763;HMDB0000819;HMDB0000866;HMDB0000913;HMDB0001434;HMDB0001490;HMDB0011714;HMDB0011716,18243;545959;15765;28790;1127735;17780;27823;144308;21563;1240674;nan;846276;nan;88403
608688,HMDB0000797;HMDB0062179,18319;28498
608782,HMDB0000011;HMDB0000060;HMDB0000161;HMDB0000190;HMDB0000243;HMDB0000595,17066;15344;16977;422;32816;28976
609015,HMDB0000051;HMDB0000062;HMDB0000122;HMDB0000190;HMDB0000464;HMDB0000933,16134;16347;15903;422;29108;545687
609313,HMDB0000657;HMDB0002356,29036;31009
609924,HMDB0000532;HMDB0002931,40410;45441
610006,HMDB0000122;HMDB0000339;HMDB0000396;HMDB0000557;HMDB0000678;HMDB0013128,15903;86366;82956;43433;70984;85095
610015,HMDB0000641,18050
610090,HMDB0000118;HMDB0000123;HMDB0000167;HMDB0000177;HMDB0000763;HMDB0001434;HMDB0001491,545959;15428;16857;15971;27823;nan;18405
610198,HMDB0000190;HMDB0000396;HMDB0000522;HMDB0000752,422;82956;37245;68566
610247,HMDB0000001;HMDB0000005;HMDB0000008;HMDB0000011;HMDB0000012;HMDB0000017;HMDB0000020;HMDB0000023;HMDB0000030;HMDB0000033;HMDB0000034;HMDB0000039;HMDB0000042;HMDB0000043;HMDB0000044;HMDB0000050;HMDB0000056;HMDB0000060;HMDB0000062;HMDB0000064;HMDB0000071;HMDB0000072;HMDB0000073;HMDB0000079;HMDB0000087;HMDB0000092;HMDB0000094;HMDB0000097;HMDB0000098;HMDB0000099;HMDB0000101;HMDB0000108;HMDB0000112;HMDB0000115;HMDB0000118;HMDB0000122;HMDB0000123;HMDB0000128;HMDB0000130;HMDB0000131;HMDB0000133;HMDB0000134;HMDB0000139;HMDB0000142;HMDB0000143;HMDB0000148;HMDB0000149;HMDB0000156;HMDB0000157;HMDB0000158;HMDB0000159;HMDB0000161;HMDB0000162;HMDB0000163;HMDB0000164;HMDB0000167;HMDB0000168;HMDB0000169;HMDB0000172;HMDB0000174;HMDB0000176;HMDB0000177;HMDB0000181;HMDB0000182;HMDB0000186;HMDB0000187;HMDB0000190;HMDB0000191;HMDB0000192;HMDB0000193;HMDB0000194;HMDB0000195;HMDB0000197;HMDB0000201;HMDB0000202;HMDB0000206;HMDB0000208;HMDB0000209;HMDB0000210;HMDB0000211;HMDB0000214;HMDB0000220;HMDB0000222;HMDB0000224;HMDB0000228;HMDB0000232;HMDB0000237;HMDB0000239;HMDB0000243;HMDB0000244;HMDB0000247;HMDB0000251;HMDB0000254;HMDB0000258;HMDB0000259;HMDB0000267;HMDB0000271;HMDB0000272;HMDB0000273;HMDB0000283;HMDB0000291;HMDB0000292;HMDB0000294;HMDB0000300;HMDB0000301;HMDB0000306;HMDB0000317;HMDB0000355;HMDB0000375;HMDB0000407;HMDB0000422;HMDB0000423;HMDB0000439;HMDB0000440;HMDB0000448;HMDB0000450;HMDB0000452;HMDB0000462;HMDB0000479;HMDB0000484;HMDB0000491;HMDB0000500;HMDB0000510;HMDB0000511;HMDB0000517;HMDB0000522;HMDB0000555;HMDB0000557;HMDB0000564;HMDB0000568;HMDB0000574;HMDB0000593;HMDB0000619;HMDB0000622;HMDB0000625;HMDB0000635;HMDB0000639;HMDB0000640;HMDB0000641;HMDB0000646;HMDB0000651;HMDB0000660;HMDB0000661;HMDB0000663;HMDB0000669;HMDB0000676;HMDB0000678;HMDB0000679;HMDB0000682;HMDB0000684;HMDB0000687;HMDB0000691;HMDB0000694;HMDB0000695;HMDB0000696;HMDB0000699;HMDB0000700;HMDB0000703;HMDB0000710;HMDB0000714;HMDB0000715;HMDB0000718;HMDB0000719;HMDB0000720;HMDB0000721;HMDB0000725;HMDB0000729;HMDB0000731;HMDB0000746;HMDB0000754;HMDB0000755;HMDB0000763;HMDB0000765;HMDB0000784;HMDB0000792;HMDB0000812;HMDB0000821;HMDB0000824;HMDB0000827;HMDB0000857;HMDB0000858;HMDB0000863;HMDB0000870;HMDB0000875;HMDB0000881;HMDB0000883;HMDB0000892;HMDB0000893;HMDB0000904;HMDB0000906;HMDB0000925;HMDB0000929;HMDB0000939;HMDB0000943;HMDB0000954;HMDB0000958;HMDB0001123;HMDB0001138;HMDB0001149;HMDB0001341;HMDB0001348;HMDB0001401;HMDB0001414;HMDB0001511;HMDB0001522;HMDB0001659;HMDB0001713;HMDB0001844;HMDB0001847;HMDB0001857;HMDB0001858;HMDB0001859;HMDB0001860;HMDB0001867;HMDB0001870;HMDB0001871;HMDB0001873;HMDB0001875;HMDB0001878;HMDB0001881;HMDB0001885;HMDB0001886;HMDB0001895;HMDB0001925;HMDB0001987;HMDB0002005;HMDB0002013;HMDB0002014;HMDB0002107;HMDB0002372;HMDB0002432;HMDB0002453;HMDB0002643;HMDB0003243;HMDB0003357;HMDB0003391;HMDB0003646;HMDB0003911;HMDB0004983;HMDB0006029;HMDB0006116;HMDB0006344;HMDB0007867;HMDB0007872;HMDB0007879;HMDB0007880;HMDB0007881;HMDB0007883;HMDB0007886;HMDB0007887;HMDB0007889;HMDB0007890;HMDB0007892;HMDB0007893;HMDB0007894;HMDB0007903;HMDB0007921;HMDB0007988;HMDB0007989;HMDB0007991;HMDB0008020;HMDB0008026;HMDB0008054;HMDB0008055;HMDB0008057;HMDB0008058;HMDB0008059;HMDB0008086;HMDB0008092;HMDB0008191;HMDB0008257;HMDB0008288;HMDB0010169;HMDB0010382;HMDB0010383;HMDB0010384;HMDB0010386;HMDB0010395;HMDB0011151;HMDB0011635;HMDB0011697;HMDB0011698;HMDB0011743;HMDB0012101;HMDB0012107;HMDB0012108;HMDB0013128;HMDB0013331;HMDB0013341;HMDB0013402;HMDB0013404;HMDB0013405;HMDB0013406;HMDB0013407;HMDB0013408;HMDB0013409;HMDB0013411;HMDB0013412;HMDB0013413;HMDB0013414;HMDB0013415;HMDB0013416;HMDB0013418;HMDB0013420;HMDB0013422;HMDB0013425;HMDB0013431;HMDB0013432;HMDB0013433;HMDB0013434;HMDB0013437;HMDB0013438;HMDB0013440;HMDB0013442;HMDB0013444;HMDB0013446;HMDB0013449;HMDB0013450;HMDB0013451;HMDB0013453;HMDB0013456;HMDB0013458;HMDB0013461;HMDB0013462;HMDB0013463;HMDB0013464;HMDB0013465;HMDB0013466;HMDB0013467;HMDB0013468;HMDB0013469;HMDB0013678;HMDB0030396;HMDB0059655,50599;30831;50613;17066;16450;17405;18101;37373;15956;15727;16708;30772;15366;41139;29073;16335;16958;15344;16347;16919;28997;32805;18243;nan;17170;17724;30769;15354;53455;17482;17256;16236;16865;17497;545959;15903;15428;16344;44747;17754;16750;18012;32398;30751;28061;16015;16000;30797;17368;17895;17295;16977;17203;47937;16830;16857;17196;28729;17191;2181;18300;15971;15765;18019;36219;17115;422;17053;16283;30887;18323;17596;16411;57589;30860;17752;30915;30745;46905;17268;15729;15756;17490;17553;15882;16675;30768;16709;32816;17015;17924;15891;15741;17992;28790;18183;15611;15811;17748;47013;1127735;17712;16199;17568;30817;15760;89228;16831;1427;60645;68567;48400;82912;17445;30832;18040;35619;15676;27596;30816;35932;30763;37023;30813;16467;37245;nan;43433;72999;18333;17561;74669;16359;741548;33198;87897;30852;30997;18050;40886;68830;28645;17859;16002;28478;89698;70984;17443;43355;16946;15603;30794;32797;48430;16643;16797;33404;32800;30830;18089;18344;28484;15699;45630;70744;18095;50129;27891;44510;37084;17385;27823;16899;48131;41865;21547;27480;53210;28842;30531;86396;17824;18295;18123;10072;16414;17418;9300;16349;18139;15724;16828;16680;15908;17620;32806;30754;17533;17549;16761;83358;4170;17148;17287;16628;15347;32357;91316;27732;68447;17847;46195;25858;104011;30746;90;16135;17790;27607;28972;nan;62207;16914;5855;68454;17016;21949;73060;29069;975589;89118;86391;86369;15688;16543;17835;16354;27389;9349;21553;70824;17884;89525;73793;89520;89518;89517;86102;86107;89516;89514;89583;86162;86169;86175;88908;88935;84573;84795;74963;74479;nan;84565;73865;84829;86212;86219;89699;89703;86422;89432;86221;78646;72998;73851;73858;28733;74344;86231;82914;83360;83361;48526;84487;74535;74340;85095;nan;86223;86225;89906;86229;86240;89903;86243;86248;86425;89892;nan;89893;nan;89894;89895;75245;86252;89879;89863;84827;nan;nan;89868;89864;89852;nan;89850;89855;86454;nan;nan;89998;89995;86451;84476;90011;90007;90008;90009;90010;90003;90002;90006;71018;27897;17084
610377,HMDB0000227,17710
610773,HMDB0000190,422
610992,HMDB0000123;HMDB0000187,15428;17115
611126,HMDB0000051;HMDB0000190;HMDB0001895,16134;422;16914
611283,HMDB0000622;HMDB0000730,741548;70979
612073,HMDB0000190;HMDB0000202,422;30860
612718,HMDB0000064;HMDB0000128,16919;16344
612736,HMDB0000051;HMDB0000128;HMDB0000190;HMDB0000289;HMDB0000562,16134;16344;422;17775;16737
612780,HMDB0000547;HMDB0000586;HMDB0000595,18420;29103;28976
612949,HMDB0000190,422
613038,HMDB0000248,18332
613068,HMDB0001396,15641
613070,HMDB0000190,422
613090,HMDB0000037;HMDB0000294;HMDB0000464;HMDB0000492;HMDB0000547;HMDB0000562;HMDB0000586;HMDB0000588;HMDB0000595,27584;16199;29108;17996;18420;16737;29103;29101;28976
613161,HMDB0000079;HMDB0000262;HMDB0002031,nan;17821;nan
613163,HMDB0000056;HMDB0000112,16958;16865
613280,HMDB0001333,29035
613546,HMDB0000063;HMDB0000077;HMDB0000145;HMDB0000151;HMDB0000153;HMDB0000234;HMDB0001032,17650;28689;17263;16469;27974;17347;16814
613743,HMDB0000037;HMDB0000053;HMDB0000063;HMDB0000077;HMDB0000122;HMDB0000234;HMDB0000253;HMDB0000363;HMDB0000374;HMDB0000586;HMDB0000588;HMDB0001830;HMDB0002961,27584;16422;17650;28689;15903;17347;16581;28750;17252;29103;29101;17026;16330
613752,HMDB0000043;HMDB0000064;HMDB0000099;HMDB0000158;HMDB0000696,41139;16919;17482;17895;16643
614023,HMDB0000123;HMDB0000187,15428;17115
614037,HMDB0001085;HMDB0001198;HMDB0002200;HMDB0003080,15647;16978;15650;28666
614105,HMDB0000056;HMDB0003911,16958;27389
614265,HMDB0000202;HMDB0000691,30860;30794
614300,HMDB0000050;HMDB0000292;HMDB0000696;HMDB0000939;HMDB0001185,16335;17712;16643;16680;15414
614307,HMDB0000795;HMDB0000801,51340;16285
614462,HMDB0000123;HMDB0000190,15428;422
614482,HMDB0000657,29036
614654,HMDB0000161;HMDB0000190,16977;422
614702,HMDB0000190,422
614739,HMDB0000190;HMDB0000522;HMDB0000754,422;37245;37084
614741,HMDB0000161;HMDB0000162;HMDB0000190;HMDB0000243,16977;17203;422;32816
614922,HMDB0000190,422
614923,HMDB0000115;HMDB0000172;HMDB0000687;HMDB0000695;HMDB0000700;HMDB0000883,17497;17191;15603;48430;33404;16414
614924,HMDB0000190,422
614946,HMDB0000190,422
614962,HMDB0000063;HMDB0000067;HMDB0000122;HMDB0000248,17650;16113;15903;18332
615182,HMDB0000606;HMDB0000694;HMDB0059655,32796;32797;17084
615962,HMDB0000037;HMDB0000063;HMDB0000586,27584;17650;29103
616034,HMDB0000062;HMDB0000182;HMDB0000190;HMDB0013325,16347;18019;422;nan
616095,HMDB0000595,28976
616271,HMDB0000522,37245
616299,HMDB0000123;HMDB0000134;HMDB0000148;HMDB0000161;HMDB0000162;HMDB0000172;HMDB0000182;HMDB0000190;HMDB0000208;HMDB0000243;HMDB0000254;HMDB0000595;HMDB0000641;HMDB0000687;HMDB0000883,15428;18012;16015;16977;17203;17191;18019;422;30915;32816;15741;28976;18050;15603;16414
616483,HMDB0000051;HMDB0000054;HMDB0000122;HMDB0000190,16134;16990;15903;422
616834,HMDB0000067,16113
616878,HMDB0000051;HMDB0000122;HMDB0000190,16134;15903;422
617013,HMDB0001333,29035
617290,HMDB0000123;HMDB0000161;HMDB0000239;HMDB0000687;HMDB0001431;HMDB0001434;HMDB0001491;HMDB0001545,15428;16977;16709;15603;16410;nan;18405;17310
617698,HMDB0000190,422
